Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Colombia,COL,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,629.510434021482,615.7444176862,605.701174969273,627.469614951509,641.396335427298,652.23274129146,656.802179415523,639.632632310203,610.835125793743,658.204050139429,652.25416639436,656.356479984445,663.360519659444,671.217355366998,667.408094920801,711.853484692997,721.255942339984,728.401816009258,719.944565044891,731.743829596338,725.353977004258,727.601969510178,746.608779532804,758.534744518293,757.759509660217,762.526267729377,727.162958132532,748.795006316939,658.736704402991,651.363533778276,638.598496466375,616.606654962794,620.329024758997,617.899938337704,635.056436658998,658.918586806195,646.797477021786,669.248937548829,686.10752961326,689.979678347379,684.397110235554,684.618357575154,723.787185169399,724.047109245549,,,,,
Comoras,COM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.3601555196706,,,,,,,,,,,,,,56.9296817965668,60.4943862844511,67.0471325378138,63.9007512234656,,,,,,,,,,,,
Cabo Verde,CPV,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.947986388519,,,,,,,,,,,,,,194.911709375691,213.808116933603,217.405204936377,216.814718140866,,,,,,,,,,,,
Costa Rica,CRI,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,426.149887372718,443.849274420074,471.264442809436,449.750543642988,475.163165866675,467.058566736648,529.678116987779,558.144432582499,561.343738824241,525.830583306869,480.555370037645,455.985565243719,436.520736438593,460.886720068102,461.834127960852,471.480392080113,489.416611117871,488.491956409627,529.84439355804,537.736505320037,555.851577956238,699.25027080316,695.354325151573,667.951107222839,664.933406364175,651.800123445846,644.711987177022,626.690277602884,676.569388716307,725.218126919936,716.584028949395,741.59171406451,783.889638292308,915.234115671496,902.048581473069,962.556830054319,1023.5715706298,1027.49889371237,1008.88438618456,1015.01274310315,1004.72859774241,1009.45776450512,1021.26248943771,1023.00894441252,,,,,
Estados pequeos del Caribe,CSS,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1873.09475930317,,,,,,,,,,3251.50410796933,3501.88348719498,3592.64518305511,3925.83517111819,3065.61148032546,3371.0069694457,3690.77446003851,3836.67220661829,4918.34881635014,4826.41009095498,5025.50057436814,4959.1159661132,4821.44218278692,4867.9336933,4814.84677454537,,,,,
Cuba,CUB,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1182.62988742888,1118.9064794753,1175.11202984615,1225.65587502126,1241.53326723437,1288.92586162215,1388.22070004775,1459.08975730673,1485.8594007814,1486.53636712433,1487.64320925308,1501.46257911091,1575.74190706946,1533.96086725124,1514.57385591931,1496.60085984749,1544.62432496199,1605.11991764183,1743.49969706698,1642.75015152892,1349.56746317202,1175.52115064407,977.04690181185,1002.35559251857,997.526232860885,1084.17079604687,1108.79000507019,1034.78401245365,1072.11617486132,1144.784715313,1114.66495149385,1035.41762149553,1027.5707502496,1002.43654316993,947.435271527571,945.97632518172,901.335529025461,958.208399754703,1016.65519254129,1099.50282526943,1032.81959868894,1065.34364398081,1022.1605251216,1034.68607050808,,,,,
Curacao,CUW,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,37113.339530087,36146.6996141087,40710.1121759965,37557.3403617097,25763.4732345821,28353.1282003226,28090.6736964653,25027.2210649787,25303.0415756403,26517.4512466141,25001.6416715446,27354.0216254389,28902.8506407161,19859.9381334737,11685.0194157592,11099.9004336377,9544.03919290091,8775.99260321331,9465.43756848173,10030.15130674,10062.5333268699,10501.8344543888,8854.51042626768,8997.11678075088,9055.71211045963,9222.18500950064,16175.1952965514,18814.3723351238,14680.9249218235,15720.1105632751,16994.1339201996,16662.9929182307,15566.6921916344,16180.8229998808,15178.8272385186,14581.1072012688,16222.4551563281,15326.4875239923,15608.4940033916,13710.0798235409,16064.0518195862,13395.3697859134,11727.5097190259,12650.8604378195,,,,,
Islas Caimán,CYM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chipre,CYP,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,945.82022649265,1188.66302121981,1231.2098591261,924.756979256833,869.186811563199,998.454816304121,1074.37136095564,1123.52375873936,1208.20876317086,1261.5154543664,1232.10137367541,1247.8249303891,1290.51387670244,1327.22290222068,1306.77789067552,1460.4135665553,1635.56297140077,1642.22226446555,1675.8751449643,1780.70087331972,1778.90857641957,1958.79522015061,2056.49371111431,2298.32280106557,1981.39663752962,2157.54909133375,2071.93303335989,2174.78117138512,2145.32971364274,2265.40724485577,2201.69513764793,2193.68165050094,2346.79934739921,2161.63767507779,2159.59430240682,2207.92878479054,2292.22450040565,2388.5894765261,2299.79609920197,2195.3376379187,2105.25651363358,1961.81212038983,1687.82969333821,1712.15975214465,,,,,
República Checa,CZE,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,4618.40871126606,4613.78059092597,4551.29695172453,4194.68418501793,4342.96036633256,4438.4435853307,4716.46270083064,4429.80256584149,4703.03704473064,4557.31768611089,4567.93051971484,4633.61136678408,4646.5744969709,4740.97107194208,4764.26833862204,4839.93592482548,4978.25494490456,4876.22106837133,4739.00277461744,4796.94145802598,4349.23623801459,4222.41657551713,4089.40851541479,3963.3140941282,4019.8048793808,4152.93825902856,4184.88468362834,4057.40582743602,3782.88920697092,3988.03849376645,4111.15248167077,4163.45010589476,4357.57266187417,4460.25993073914,4400.87811285159,4491.51613380532,4468.96035160506,4330.7126907018,4034.7435104926,4237.89674072334,4077.35605875256,4054.08501838826,3989.99141357576,3915.11358247856,3860.00296414044,,,,
Alemania,DEU,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,1952.58863227169,1994.32463287995,2124.84853926032,2281.28992832207,2341.14631341369,2378.33973189429,2387.68487506532,2388.41234673301,2561.52258496013,2772.01092927064,3860.86493635627,3895.26472554782,4017.3373851604,4240.06186174623,4158.27162572196,3984.9742392469,4314.581637401,4336.08740419981,4483.88084693122,4685.29672767255,4562.29597278663,4399.49982340429,4257.86440735867,4268.04891217242,4447.31663526041,4598.13849473629,4589.15365580296,4616.39706207303,4629.17766609112,4514.70470646174,4421.36453086788,4302.89117530285,4190.98422047326,4122.69573982757,4088.79812984419,4119.68894801371,4246.55319132624,4203.35736659763,4177.29412931179,4079.93334441166,4094.0603595302,4209.79608663882,4108.40129887204,4084.50334562012,4114.38992751247,4086.50340728713,4204.65468948158,3985.81195485319,4036.83078099396,3790.50115157318,3997.07942080976,3869.81622904859,3876.94810409338,3939.52956270835,3779.46192078536,3817.54941455461,,,,
Djibouti,DJI,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.286396634135,,,,,,,,,,,,,,172.368432989504,177.464781539577,179.973142469508,177.540284883873,,,,,,,,,,,,
Dominica,DMA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.651727516721,,,,,,,,,,,,,,554.11895086812,580.827041040389,593.908198761277,607.387527367752,,,,,,,,,,,,
Dinamarca,DNK,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,1922.97367260874,2023.30839018346,2296.28956261846,2502.92764430995,2600.15582142754,2822.73484496362,3067.42783197749,3061.11010693323,3203.75227934567,3699.53044445262,3971.43072786912,3728.53802220617,3858.59212163805,3781.75720116507,3489.60645924313,3453.20722185704,3745.56183855367,3830.10381024047,3894.63776054769,4020.03654236309,3735.14408571339,3381.43445020396,3422.37480484817,3233.16010000984,3353.46120280091,3774.10113360389,3823.50180664751,3819.83212873589,3642.11964637599,3414.21160528185,3376.78330748527,3734.81839816014,3561.89036947656,3645.51534625338,3760.57723705289,3706.44018685463,4170.25202381726,3848.15584359557,3772.11027674385,3602.67063825597,3489.61479626999,3583.95572278258,3535.09801372079,3727.83417869785,3597.17296049994,3487.63191419322,3728.17103871206,3622.59683255582,3501.51384669601,3329.21106734539,3510.79684978396,3230.18803095984,3091.58158027832,3125.3377601011,2872.57354732678,2816.61456539942,,,,
República Dominicana,DOM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,505.827701790063,573.912423595703,586.912250911616,601.578241266933,598.838168757096,603.489348474251,602.437910309755,603.05365559545,612.027898741792,591.781736744794,598.642768950804,598.020360033423,622.316929909555,641.766022865034,523.875623836965,532.857700256573,591.661313715902,555.398378160459,537.202938943864,562.813959050081,556.624255939384,605.784128216543,576.391880540592,650.230676416995,671.087126420229,688.686309399639,755.976041285403,786.29547578857,805.220199290855,852.250080005232,814.305955119909,851.618371399345,794.620915838382,708.740396619557,760.091750733216,776.566313246812,779.649788127267,771.974423971051,748.189910613605,776.688810794625,781.470283424078,815.390753174608,759.693951886423,751.795394040321,,,,,
Argelia,DZA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,232.948007194607,263.023592191281,306.964781593684,321.161370423292,332.414161690112,368.762283957305,401.088466387577,479.677129923955,589.892649621417,582.949968173933,614.512461246427,775.865987134735,812.682569676865,780.984787655521,791.037443680767,867.59867128893,832.551213740023,854.852791545487,825.259945853991,861.26075644082,888.875311694155,888.735284604751,872.307680895398,823.57652684111,843.042084082623,802.099506242738,808.759304170574,824.533760649989,867.798408837998,869.609839626561,860.041395781456,908.297315824598,953.058280741691,952.267948743557,977.954084926921,1031.91917410783,1078.18363301261,1073.20562887929,1153.66407103709,1114.21702841404,1140.642714455,1229.54742507113,1247.49505324208,1327.53554410198,,,,,
Asia oriental y el Pacífico (excluido altos ingresos),EAP,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,443.183737798554,452.551189398219,459.521436096306,461.183031329147,494.068391682329,502.579380674277,536.191677082176,569.596491230253,574.784229702398,568.951086261207,560.679430862471,567.993629435282,579.599556690881,600.295600767014,608.731891986769,622.487912522232,639.968200548739,661.62338015081,668.364721240609,710.68456156303,694.159230590034,707.316401807442,738.53566536806,758.800001981503,801.44310721417,817.429952886606,815.795568724552,806.613095283935,818.072466262009,842.775489706439,865.026116413602,911.364764396126,1008.96001989667,1122.65218347409,1213.651894978,1298.03359502807,1378.85317806518,1414.10671991925,1489.74354891264,1621.1153133743,1702.01730658141,1755.6149022215,1802.68679542242,1876.98081793242,,,,,
inicial del dividendo demográfico,EAR,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,398.278432935456,400.743651648963,417.822298261503,428.110210166843,436.193570885826,448.170090986941,461.072871151357,470.953107300256,487.763558741911,504.571516970573,525.24599741734,542.063922836806,536.343379031954,541.601394315706,546.216812277421,551.132756060976,565.457512246599,573.762593238862,580.76624592799,617.621653570969,630.793324059007,634.992119979151,642.819038584278,655.205175345011,665.205248661321,671.994984586221,683.661162489472,689.510637535271,702.975180120797,705.907011129266,707.759374121521,716.550252097022,724.31838690237,747.565306498746,765.258013371082,789.013203850525,804.407037597855,826.474348932918,843.556601833752,861.804792364051,862.702978092315,888.000378778175,883.477891867514,899.203897690059,,,,,
Asia oriental y el Pacífico,EAS,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,658.103678086359,678.497835182797,710.995317323153,710.869019996771,724.401032823054,746.873819166943,783.362291416497,815.432675037551,833.478215469969,822.427462228095,804.76273051597,810.9827124042,820.19341815601,855.559421725523,861.681804965732,879.404208914388,900.078761654827,937.410994778917,955.234189435329,1014.11242217288,1003.89430552704,1026.71575739996,1065.00913610775,1099.2789116792,1144.75648099438,1171.4418945897,1179.85977826981,1159.22576418473,1181.2855782108,1215.2034650195,1230.80868992675,1275.02892840341,1363.15031940252,1476.36416498161,1550.73208006343,1628.71895993015,1703.90932651909,1727.52024805069,1779.9679551591,1922.64258138585,1980.71018801382,2020.84747067274,2062.47740961337,2135.21184815694,,,,,
Europa y Asia central (excluido altos ingresos),ECA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4160.26630994277,4067.12372977836,3670.59859949144,3404.31088228987,2997.25401361616,2918.93900605078,2860.1145918683,2752.72099020519,2708.0798994742,2735.29487561146,2771.03319168761,2778.5602208205,2810.65458052118,2921.85529983586,2959.20118574055,2964.86318199311,3062.14588923665,3098.20484832372,3134.63758389073,2892.24863319045,3081.47222292234,3209.04645051015,3234.47569440619,3159.76505293021,3216.41659272737,,,,,
Europa y Asia central,ECS,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.53887635974,3728.99430570002,3509.00394898107,3384.60522524897,3197.58599093038,3215.21943357465,3253.60601198056,3188.6875106155,3180.264906586,3175.27670422942,3198.54008016879,3245.89982884037,3248.71732171469,3332.98429748338,3361.78912320126,3361.24394994303,3404.51843577144,3376.51389206132,3382.31528043596,3159.07780896169,3309.09477585344,3279.3378075842,3273.78436123522,3220.92849069476,3161.61446816659,,,,,
Ecuador,ECU,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,358.056240193949,360.56297194488,355.529073025618,418.818128902529,449.214893083459,486.222254499194,567.343660190982,569.040375725055,585.192300379544,625.378230022433,633.972630211675,665.330819795997,601.458920848912,628.091125398628,619.38556000154,601.751589512115,601.316795416262,614.683351956865,573.79899858585,618.714576792305,635.30674458521,628.606654511158,572.950643645658,599.670360486228,687.082133151012,708.343992834764,720.089743070549,724.920110745227,639.483801588396,695.184724570529,724.370748390183,694.601081221733,693.003975114434,658.112139783007,675.36701368097,667.10383612824,742.189045936025,672.482768161977,788.082432181451,784.051912992218,817.584469783716,795.142748832856,843.978287024381,888.964895455934,,,,,
"Egipto, República Árabe de",EGY,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,220.86870973561,238.247077590601,217.040377266668,237.846803711856,254.013928507151,289.316544034368,308.791914541951,310.972286478429,334.115093570263,348.540304370011,396.165838586942,423.006473354353,457.428440666538,494.10389812578,520.830763568985,520.798459296973,540.086667679649,538.46655437794,559.603976624006,574.529271005029,561.936690177575,564.40959960771,573.402316320572,540.664871191482,563.545815116025,586.219151713866,598.396126379922,628.518171127069,630.035157360912,589.667783358858,649.741625624151,657.75099274963,670.250102789389,711.346722101188,813.999296034328,844.987612987819,889.38944341101,907.595274749778,911.488594573194,876.542175814559,900.660398619413,905.586605947728,848.629144352604,827.497166867788,,,,,
Zona del Euro,EMU,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,1403.94284683911,1455.39167679331,1567.86300302417,1686.60032677296,1762.65016031169,1816.95048688525,1865.29086228711,1941.65592954082,2093.37632903118,2262.92043403753,2746.54085381333,2782.97687051722,2921.22792133524,3108.96143698088,3065.66886254822,2931.90462634764,3141.29354215418,3105.60054257254,3224.8054346373,3354.41004414872,3291.94186864961,3182.21356800183,3072.77253667687,3096.02655206993,3200.71058356141,3297.84866567618,3329.02951261299,3399.23928928158,3426.19705668787,3488.7850937194,3511.71487721486,3555.68882110669,3467.81439151382,3431.25239993157,3415.02311151324,3524.56346690239,3631.81179272781,3618.40632879925,3673.18128561908,3661.0880956694,3697.17794196336,3781.24248929323,3764.86865253878,3823.49659281429,3857.95846195695,3847.57909271819,3839.73336148814,3757.19925765342,3730.76650350995,3511.67365997866,3627.00557685186,3486.3572793201,3445.62283190148,3405.03872562459,3266.22790415883,3329.02561338569,,,,
Eritrea,ERI,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.611159835506,411.442107792905,428.269541973378,452.633173972495,476.803626191916,474.072046060936,306.621731374454,313.522585316472,308.796919930763,312.342665794143,301.655180975213,308.147758550358,273.391124283634,269.561344329118,237.87088295716,239.244581076283,220.208509983907,231.353047514039,233.65973438976,236.344000507783,,,,,,,,
España,ESP,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,530.664849778361,557.599290808982,605.223527324533,623.51818410219,683.685554155998,714.721577933881,790.791704191351,881.383248579144,993.664568264665,1049.79116387899,1123.10299379873,1244.90322573105,1295.60967977864,1473.95233128908,1580.12601865219,1607.74131031185,1707.88618857168,1661.1790739161,1757.39626351333,1768.79417864325,1805.59073050944,1820.1041240081,1760.39990720795,1781.47220997851,1813.42444334732,1843.19325392014,1875.77818563167,1916.76754819688,2065.72244458094,2269.01332767965,2317.47677393364,2397.71417285508,2430.37452290655,2318.98298890925,2436.01236214986,2537.0726801522,2489.34042171929,2634.64912802979,2756.21890670951,2877.98241384113,3003.76167204662,3060.88180946621,3107.86734112195,3157.22726404851,3238.50244729409,3251.39713269293,3194.08124621219,3180.03341956317,3026.33840815008,2757.69141158545,2742.87718222191,2689.68433721315,2683.36793480776,2512.10591924568,2464.6412905848,2571.34096211178,,,,
Estonia,EST,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6232.73199785365,5841.39064915834,4283.1586644237,3639.26919246544,3752.3873275743,3624.43113555714,4043.28995460563,4010.91576845166,3695.1706734307,3462.76696752513,3374.70838985386,3541.51205051455,3415.78062130714,3798.03825726625,3893.39547172581,3846.3929434777,3775.03508289959,4243.64799952263,4105.41773553014,3648.97884250083,4222.7371899585,4237.72919132254,4174.38776559391,4623.27911216793,4592.61645664469,4173.32658257102,,,,
Etiopía,ETH,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,475.60479985345,473.775384359355,474.197934043294,473.781589682698,471.951819478787,472.094743355567,472.051695014141,473.663766869831,474.565338309934,475.119652679414,475.870796471195,474.607819901626,474.972625149459,473.660389246318,473.513855026725,475.151119272592,477.805525789276,477.464286586452,477.921833968094,478.902828514071,478.127652125725,472.505777261543,474.979775991121,476.556658145255,478.028572055613,478.905069040528,477.897627417353,478.277740523715,477.670481486467,478.493254581773,482.405389493981,482.688604193451,484.044732130753,484.629847680154,482.90572939405,483.940301294423,485.596983070753,486.760873790278,486.731930282258,486.690295765069,489.175656865132,489.193926112393,492.145208009768,493.130163293052,,,,,
Unión Europea,EUU,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,1487.66486592161,1541.09603225315,1653.83879012977,1764.47892090348,1840.89647389262,1885.71032044336,1940.34094736791,2010.27124237668,2157.42073953656,2330.84573169834,2760.7245645304,2787.66086354335,2905.67787947756,3072.15906165433,3032.45108705727,2968.83641390353,3165.98435480747,3169.03710895078,3291.44697374875,3407.49433748974,3348.72826052362,3235.87239820088,3169.30191809168,3181.30708419327,3257.04881629612,3360.40416443214,3405.30455486128,3473.16390037538,3487.82133833025,3496.54054923645,3422.36975268567,3401.45467772341,3301.50311034115,3280.34242874359,3252.50677055931,3359.90364111245,3466.91240502276,3436.97515461887,3449.73700360648,3409.78070491497,3428.66111345047,3515.39167548827,3512.78620066753,3576.49112467152,3607.68682053707,3605.8689383384,3618.5578576805,3554.91390029475,3533.83642479756,3321.3407442385,3448.02362323516,3335.59211532741,3288.24731669706,3242.63918086227,3123.59574020241,3278.35207782641,,,,
Frágiles y situaciones de conflicto afectados,FCS,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,525.617097068469,521.099236315588,539.001613226914,559.795803843477,567.171516809498,579.881527561282,590.47404644858,606.973006435438,624.312461278501,642.524360633971,652.498709016551,656.089108280702,675.90509136649,669.53966210986,676.323268441426,676.312082313017,677.276514664894,674.81004182352,682.343102090097,679.321555941309,678.284562093591,710.259177761872,710.021171193828,733.257297182738,719.753741880955,729.455976098317,746.318166406375,714.235085717961,688.481458011824,680.080506848945,695.074065943939,701.608785611655,687.657340351153,688.635945129979,695.732028401947,699.542945128818,680.882426235888,704.709339892229,703.322305178067,733.92778242241,712.262607010301,735.099357362849,727.604184015432,636.93809978659,,,,,
Finlandia,FIN,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,2196.95306655132,2252.77869000371,2361.74387607724,2478.91200888553,2678.38316577418,2887.69410649004,3065.43867550022,3126.42604539028,3342.70325814352,3668.52329855303,3872.22301943835,3939.2110879933,4188.16067653277,4507.55698411579,4383.8481175225,4181.81065661454,4459.85960914699,4516.24806759034,4664.52317587608,4963.53550808132,5146.64229888472,4934.58846774684,4805.4938819329,4823.85883071065,4910.52301782763,5269.89237090404,5482.57842271714,5960.6925861338,5590.43651436243,5753.63928280139,5691.57118588425,5742.78422893888,5380.99306781923,5617.21537795619,5972.55427268616,5661.9038762361,6070.21209376859,6276.95169202902,6319.32660107756,6283.95825823535,6262.19207918382,6410.62523419393,6728.58140544607,7077.0266490748,7134.85420908111,6562.02231144836,7111.856821567,6974.89676140919,6669.1733483595,6268.30054519017,6828.78375314542,6537.63729819133,6275.77096367897,6116.22729442255,6213.35776612777,5924.70012488295,,,,
Fiji,FJI,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.282173509038,,,,,,,,,,,,,,814.320299317732,703.501930370349,675.226786814355,626.651837501046,,,,,,,,,,,,
Francia,FRA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,1699.25156476058,1745.20091777946,1861.04214399715,1983.46634766089,2085.16070138904,2109.85290304947,2122.91654670902,2248.07791287321,2359.8828173821,2536.66486973039,2951.47716014889,3027.81981412659,3170.7488954341,3385.50993357469,3253.33137359662,3058.7369619066,3247.7468747615,3172.81445066289,3369.33981261669,3495.89681672662,3476.52176126306,3379.16508690482,3280.26204306533,3347.53284186337,3448.50241044775,3597.64525080145,3632.92483063476,3702.23994650999,3665.56891934794,3795.89938331603,3846.62651157073,4043.09902143487,3954.00319419053,4001.9015250504,3836.11235131439,3981.35250943206,4191.92383324045,4049.23250789033,4151.62719455302,4123.52627129293,4135.47764416171,4246.00494186279,4225.4679686118,4270.94945599226,4301.73722482113,4287.1574131871,4188.84293002065,4115.52736825703,4110.58565855333,3913.4576392306,4016.84794713105,3847.07272938188,3836.65659155359,3833.53414288378,3659.08779468449,3692.01783331053,,,,
Islas Feroe,FRO,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronesia (Estados Federados de),FSM,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabón,GAB,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1782.28409974476,1711.28356198423,2315.14801258589,2478.90639031291,2005.52092856613,1883.27371250767,2008.38884740224,2227.24494528788,1925.08479263193,1891.89457104779,2070.49856585775,2077.74534315971,2082.24360094431,1886.37027008564,1644.16376095987,1598.61207837675,1475.4613688353,1517.45357936668,1374.54571830367,1244.25479837555,1250.22674098647,1300.71046770379,1339.8713120692,1156.8221479208,1236.1877918348,1254.83150711394,1238.72507530635,1285.31845775562,1220.85197305872,1197.22963951936,1254.89923314968,1479.21121775342,1697.32331378466,1920.58324931027,2160.07202910505,2362.39854225285,2555.47187749351,2723.34347465329,2883.59567806808,3129.07877399732,2429.21582419931,2072.63834228163,2913.86357495112,2694.20745302049,,,,,
Reino Unido,GBR,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,3033.05064885496,3006.74738636364,3087.34197183099,3196.83118359739,3212.53455555556,3329.41016283013,3306.78161340201,3345.55349485654,3406.14449473572,3557.12927532049,3684.95235186591,3733.28299838792,3747.96247517097,3880.65017434883,3734.84165224761,3545.81713377133,3616.9755344627,3695.38387114294,3675.43527262835,3858.97596475941,3523.64884206148,3415.37757002103,3397.12228871864,3377.9049126009,3370.52494279189,3550.78379115728,3597.94469423442,3619.07726921828,3643.00688126669,3626.29786078599,3597.05162065698,3707.95197072796,3684.72453526809,3713.18581904964,3732.52111417558,3728.96315226228,3879.82278596351,3760.71236505254,3787.10845175352,3784.07408782037,3785.75312644999,3784.92817441666,3685.86948742657,3731.60971819526,3694.47859531017,3686.35990480058,3598.81040619707,3441.64021918037,3361.98051693016,3145.58566208284,3230.61598357655,2972.15306452967,3042.85987103811,2987.7005887871,2777.31098667728,2764.51667133806,,,,
Georgia,GEO,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2585.26322365681,2079.0525031535,1776.76782599774,1548.32338987192,968.724436919519,799.841424627747,834.024051923337,755.825921116123,716.23291223716,669.329201056867,703.721808300984,640.301237578073,639.419230542049,684.582168444451,707.986576155871,727.880733966112,781.24765645959,865.592807341047,780.719453473334,811.531979051069,824.543038190295,943.543902326697,993.739933288172,1048.34105681303,1180.27275264329,,,,,
Ghana,GHA,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,333.929067347327,343.410153667032,354.429467735799,362.412894559336,366.481052471143,359.101553901716,373.970944216759,366.211654273677,361.806607378555,363.91405444733,370.936887490264,370.620844385498,305.107916807765,316.315052967758,340.451560916307,343.771897821447,361.928674697302,344.128023705672,360.540944625702,358.148906298853,360.029188484765,362.265589903647,368.897665049437,373.311840336913,380.349260614326,383.382135062479,390.66267574628,402.835384740425,408.254116349789,325.556972882623,319.717822527875,310.103815590549,286.292934863252,279.103462278191,269.782149072169,280.168219793016,273.054552558171,266.119783184606,280.976412170979,298.912344051779,311.430333811124,329.158416982258,336.467921509166,331.827225152429,,,,,
Gibraltar,GIB,Uso de energía (kg de equivalente de petróleo per cápita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,1017.92732538096,833.912391852306,957.301854974705,948.638158335006,1039.37872085675,904.108681245858,870.873850631739,837.258534003705,1137.02807517651,1079.96008647929,896.227677078456,1067.15839816779,1131.09694050607,1104.08769593279,1245.42086849146,1495.46298205816,1702.73055126224,1975.37638464968,1899.51005584678,1974.02820187326,2607.67693473916,3182.00416088766,3233.65300784656,3737.74561219495,3655.09549700265,3687.99834317076,3770.64064200218,3903.59635355795,3992.85924858331,4113.94278727033,4141.73153597874,4138.6517973958,4171.064352634,4435.86005830904,4544.50766127818,4697.57907651794,4679.8639496375,4759.4088024077,5123.46193952033,5150.69227333631,4996.07283113174,5108.27438625691,5456.48818710673,5812.45366938473,,,,,
